problem_id,time_limit,memory_limit,difficulty,tags
2971,1000,65536,1,"[""A+B Problem""]"
2972,1000,65536,1,"[""A+B Problem""]"
2973,1000,65536,1,"[""A+B Problem""]"
2974,1000,65536,1,"[""A+B Problem""]"
2975,1000,65536,1,"[""A+B Problem""]"
2976,1000,65536,1,"[""A+B Problem""]"
2977,1000,65536,1,"[""A+B Problem""]"
2978,1000,65536,1,"[""A+B Problem""]"
2979,1000,65536,1,"[""A+B Problem""]"
2980,1000,65536,1,"[""A+B Problem""]"
2983,1000,65536,1,"[""A+B Problem""]"
2984,1000,65536,1,"[""A+B Problem""]"
2988,1000,65536,1,"[""A+B Problem""]"
2989,1000,65536,1,"[""Input and Output""]"
2990,1000,65536,1,"[""A+B Problem""]"
2991,1000,65536,6,"[""Sort"",""Mathematical Computation""]"
2992,1000,65536,3,"[""Loop Program"",""Mathematical Geometry""]"
2993,1000,65536,2,"[""Basic Code""]"
2994,1000,65536,6,"[""Bubble Sort""]"
2995,1000,65536,5,"[""Greedy Algorithm""]"
2996,1000,65536,1,"[""Input and Output""]"
2997,1000,65536,4,"[""String Matching""]"
2998,1000,65536,2,"[""Input and Output"",""Pointer""]"
2999,1000,65536,4,"[""Recurrence"",""Recursion""]"
3000,1000,65536,3,"[""Bit Operation""]"
3001,1000,65536,2,"[""Loop Program""]"
3002,1000,65536,2,"[""Input and Output"",""Escape String""]"
3003,1000,65536,2,"[""Array""]"
3004,1000,65536,8,"[""Search"",""String""]"
3005,1000,65536,3,"[""Loop Program"",""Array""]"
3006,1000,65536,4,"[""Mathematical Computation""]"
3007,1000,65536,4,"[""Sort""]"
3008,1000,65536,1,"[""Input and Output""]"
3009,1000,65536,6,"[""Stack"",""Queue"",""Simulation""]"
3010,1000,65536,1,"[""A+B Problem""]"
3011,1000,2048,3,"[""Queue"",""Loop Program""]"
3012,1000,65536,7,"[""Mathematical Computation""]"
3013,1000,65536,5,"[""Bit Operation"",""High Accuracy""]"
3014,3000,131072,10,"[""Sort"",""Mathematical Computation""]"
3015,1000,65536,4,"[""String"",""Simulation""]"
3016,1000,65536,1,"[""Input and Output""]"
3017,1000,65536,1,"[""Input and Output"",""A+B Problem""]"
3018,1000,65536,1,"[""String""]"
3019,1000,65536,1,"[""String""]"
3022,1000,65536,1,"[""A+B Problem""]"
3023,1000,65536,1,"[""A+B Problem""]"
3024,1000,65536,3,"[""Basic Code""]"
3025,1000,65536,1,"[""Input and Output""]"
3026,1000,65536,5,"[""Recurrence""]"
3027,1000,65536,2,"[""Greatest Common Divisor""]"
3028,1000,65536,2,"[""Loop Program"",""Basic Code""]"
3029,1000,65536,1,"[""Basic Code""]"
3030,1000,65536,1,"[""Input and Output"",""Loop Program""]"
3031,1000,65536,1,"[""Input and Output""]"
3032,1000,65536,1,"[""Mathematical Computation""]"
3033,1000,65536,2,"[""Loop Program""]"
3034,1000,65536,2,"[""Simulation""]"
3035,1000,65536,1,"[""A+B Problem""]"
3036,1000,65536,1,"[""A+B Problem""]"
3037,1000,65536,1,"[""Basic Code""]"
3040,1000,65536,2,"[""Basic Code""]"
3041,1000,65536,2,"[""Basic Code""]"
3042,1000,65536,2,"[""Search"",""Basic Code""]"
3052,1000,65536,2,"[""Input and Output"",""Loop Program"",""Decision""]"
3053,1000,65536,2,"[""Loop Program""]"
3057,1000,65536,3,"[""Mathematical Computation""]"
3058,1000,65536,1,"[""Mathematical Computation""]"
3061,1000,65536,1,"[""Mathematical Computation""]"
3062,1000,65536,1,"[""Mathematical Computation""]"
3063,1000,65536,1,"[""Mathematical Computation""]"
3064,1000,65536,1,"[""Input and Output"",""Mathematical Computation""]"
3065,1000,65536,1,"[""Mathematical Computation""]"
3066,1000,65536,1,"[""Mathematical Computation""]"
3067,1000,65536,2,"[""Loop Program""]"
3068,1000,65536,2,"[""Input and Output""]"
3069,1000,65536,5,"[""Basic Code""]"
3074,1000,65536,3,"[""Mathematical Computation""]"
3075,1000,65536,1,"[""Brute Force""]"
3076,1000,65536,3,"[""Decision""]"
3084,1000,65536,1,"[""A+B Problem""]"
3085,1000,65536,1,"[""A+B Problem""]"
3086,1000,65536,1,"[""A+B Problem""]"
3087,1000,65536,1,"[""A+B Problem""]"
3088,1000,65536,1,"[""Basic Code""]"
3089,1000,65536,1,"[""Decision""]"
3090,1000,65536,1,"[""Decision""]"
3091,1000,65536,5,"[""Array""]"
3092,1000,65536,1,"[""Decision""]"
3093,1000,65536,1,"[""Decision""]"
3094,1000,65536,2,"[""Loop Program""]"
3095,1000,65536,2,"[""Loop Program"",""Decision""]"
3096,1000,102400,2,"[""0-1 Knapsack Problem""]"
3097,1000,65536,1,"[""A+B Problem""]"
3099,1000,65536,1,"[""A+B Problem""]"
3100,1000,65536,1,"[""A+B Problem""]"
3101,1000,65536,3,"[""Bit Operation""]"
3102,1000,65536,3,"[""Data Type"",""Bit Operation""]"
3104,1000,65536,1,"[""Mathematical Computation""]"
3105,1000,65536,3,"[""Loop Program"",""Complementation;\ncomplementation""]"
3106,1000,65536,4,"[""Recursion"",""Complementation;\ncomplementation"",""Array""]"
3107,1000,65536,3,"[""String""]"
3108,1000,65536,4,"[""Bit Operation"",""Binary Search Tree"",""Binary Tree""]"
3109,1000,65536,4,"[""Bit Operation""]"
3110,1000,65536,2,"[""Mathematical Computation""]"
3111,100,65536,4,"[""Bit Operation""]"
3112,1000,65536,1,"[""A+B Problem""]"
3113,1000,65536,1,"[""Decision""]"
3114,1000,65536,1,"[""A+B Problem""]"
3115,1000,65536,1,"[""A+B Problem""]"
3116,1000,65536,1,"[""0-1 Knapsack Problem""]"
3117,1000,65536,1,"[""Pruning Algorithm""]"
3118,1000,65536,1,"[""0-1 Knapsack Problem""]"
3119,1000,65536,3,"[""Bit Operation""]"
3120,100,65536,4,"[""Binary System""]"
3121,1000,65536,1,"[""Bit Operation""]"
3122,1000,65536,1,"[""Bit Operation""]"
3123,1000,65536,1,"[""Mathematical Computation""]"
3124,1000,65536,2,"[""Loop Program""]"
3125,1000,65536,2,"[""A+B Problem""]"
3126,1000,65536,1,"[""Mathematical Computation""]"
3127,1000,65536,1,"[""Mathematical Computation""]"
3128,1000,65536,1,"[""Decision""]"
3129,1000,65536,1,"[""Decision""]"
3130,1000,65536,1,"[""Decision""]"
3131,1000,65536,1,"[""Decision""]"
3132,1000,65536,1,"[""Loop Program"",""Decision""]"
3133,1000,65536,2,"[""Array""]"
3134,1000,65536,1,"[""Mathematical Computation""]"
3135,1000,65536,3,"[""Bit Operation"",""Loop Program""]"
3138,1000,65536,3,"[""Loop Program""]"
3139,1000,65536,2,"[""Simulation""]"
3140,1000,65536,4,"[""Date and Time Calculation"",""Loop Program""]"
3141,1000,128000,1,"[""Divide and Conquer""]"
3142,1000,65536,2,"[""Decision""]"
3143,1000,65536,1,"[""Loop Program""]"
3144,1000,65536,2,[]
3145,1000,65536,2,"[""Loop Program""]"
3146,1000,65536,1,[]
3147,1000,65536,1,"[""Loop Program""]"
3148,1000,65536,2,[]
3149,1000,65536,2,"[""Loop Program""]"
3150,1000,65536,3,"[""Mathematical Computation""]"
3151,1000,65536,3,"[""Loop Program""]"
3152,1000,65536,2,"[""String""]"
3153,1000,65536,3,"[""Greedy Algorithm""]"
3154,1000,65536,2,"[""Loop Program"",""Array""]"
3155,1000,65536,1,"[""A+B Problem""]"
3156,1000,65536,1,"[""A+B Problem""]"
3157,1000,65536,1,"[""A+B Problem""]"
3158,1000,65536,1,"[""A+B Problem""]"
3159,1000,65536,1,"[""A+B Problem""]"
3160,1000,65536,1,"[""A+B Problem""]"
3161,1000,65536,1,"[""A+B Problem""]"
3162,1000,65536,1,"[""A+B Problem""]"
3163,1000,65536,1,"[""A+B Problem""]"
3164,1000,65536,1,"[""A+B Problem""]"
3165,1000,65536,1,"[""A+B Problem""]"
3166,1000,65536,5,"[""Array""]"
3167,1000,65536,1,"[""A+B Problem""]"
3168,1000,65536,1,"[""A+B Problem""]"
3169,1000,65536,1,"[""A+B Problem""]"
3170,1000,65536,1,"[""A+B Problem""]"
3171,1000,65536,1,"[""A+B Problem""]"
3172,1000,65536,1,"[""A+B Problem""]"
3173,1000,65536,1,"[""A+B Problem""]"
3174,1000,65536,1,"[""A+B Problem""]"
3175,1000,65536,1,"[""A+B Problem""]"
3176,1000,65536,1,"[""A+B Problem""]"
3177,1000,65536,1,"[""A+B Problem""]"
3178,1000,65536,1,"[""A+B Problem""]"
3180,1000,65536,3,"[""String""]"
3181,1000,65536,4,"[""Recursion"",""Fibonacci Sequence""]"
3182,1000,65536,4,"[""Binary Search on Result""]"
3183,1000,65536,3,"[""Loop Program""]"
3184,1000,65536,2,"[""Number Theory""]"
3185,1000,65536,2,[]
3186,1000,65536,3,"[""Exponentiation by Squaring"",""Number Theory"",""Loop Program""]"
3188,1000,65536,1,"[""A+B Problem""]"
3189,1000,65536,1,"[""A+B Problem""]"
3190,1000,65536,1,"[""A+B Problem""]"
3191,1000,65536,1,"[""A+B Problem""]"
3192,1000,65536,1,"[""A+B Problem""]"
3193,1000,65536,1,"[""A+B Problem""]"
3194,1000,65536,2,"[""Loop Program""]"
3195,1000,65536,5,[]
3196,1000,65536,2,"[""String""]"
3197,1000,65536,1,"[""Mathematical Computation""]"
3198,1500,204800,2,"[""Loop Program""]"
3199,1000,65536,2,[]
3200,1000,65536,3,"[""Hanoi Tower Problem""]"
3201,1000,65536,2,"[""Decision""]"
3202,1000,65536,1,"[""A+B Problem""]"
3203,1000,65536,1,"[""A+B Problem""]"
3204,1000,65536,2,"[""Array""]"
3205,1000,65536,1,"[""A+B Problem""]"
3206,1000,65536,2,"[""Mathematical Computation""]"
3207,1000,65536,2,"[""Recurrence""]"
3208,1000,65536,1,"[""Recurrence"",""Stack""]"
3209,1000,65536,2,"[""Stack"",""Data Structure"",""Basic Code""]"
3210,1000,65536,4,"[""Stack"",""Mathematical Computation"",""Data Structure""]"
3214,100,65536,5,"[""Recursion""]"
3225,100,65536,3,"[""String""]"
3226,100,65536,2,"[""Decision""]"
3227,1000,65536,3,"[""Prime Number""]"
3229,1000,65536,1,"[""A+B Problem""]"
3231,1000,65536,1,"[""A+B Problem""]"
3232,1000,65536,1,"[""Queue""]"
3233,1000,65536,1,"[""A+B Problem""]"
3234,1000,65536,1,[]
3235,100,65536,1,"[""Escape String""]"
3236,1000,65536,2,"[""Mathematical Computation""]"
3237,1000,65536,1,"[""A+B Problem""]"
3238,1000,65536,1,"[""A+B Problem""]"
3239,1000,65536,1,"[""A+B Problem""]"
3240,1000,65536,3,"[""Loop Program"",""Array""]"
3241,100,65536,1,[]
3242,100,65536,3,"[""Loop Program""]"
3243,1000,65536,4,"[""Hash Table""]"
3245,1000,65536,3,"[""Array""]"
3246,1000,65536,1,"[""Brute Force""]"
3248,1000,65536,1,[]
3249,1000,65536,1,"[""A+B Problem""]"
3250,1000,65536,1,"[""A+B Problem""]"
3251,1000,65536,1,"[""A+B Problem""]"
3252,1000,65536,2,"[""Trie""]"
3253,1000,65536,3,"[""String""]"
3254,250,4096,4,"[""Sort""]"
3255,1000,65536,1,"[""Bubble Sort""]"
3256,1000,65536,3,"[""Matrix/Determinant""]"
3257,1000,65536,3,"[""String""]"
3258,1000,65536,1,"[""Decision""]"
3259,1000,65536,1,"[""Hash Table""]"
3260,1000,65536,2,"[""Sort""]"
3261,1000,65536,2,"[""String"",""Array""]"
3262,1000,65536,3,"[""String""]"
3263,1000,65536,3,"[""A+B Problem""]"
3264,1000,65536,3,"[""String""]"
3267,1000,65536,2,"[""Array""]"
3268,1000,65536,5,"[""High Accuracy""]"
3269,1000,65536,1,"[""A+B Problem""]"
3270,1000,65536,1,"[""A+B Problem""]"
3271,1000,65536,2,"[""0-1 Knapsack Problem""]"
3272,3000,102400,2,"[""0-1 Knapsack Problem""]"
3273,1000,65536,1,"[""Recurrence""]"
3274,1000,65536,1,"[""A+B Problem""]"
3275,1000,65536,1,"[""0-1 Knapsack Problem""]"
3276,1000,65536,1,"[""A+B Problem""]"
3277,1000,65536,1,"[""Brute Force""]"
3278,1000,65536,2,"[""Pointer""]"
3279,1000,65536,6,"[""0-1 Knapsack Problem"",""A+B Problem""]"
3280,250,65536,2,"[""Input and Output""]"
3281,1000,65536,1,"[""A+B Problem""]"
3282,1000,65536,1,"[""A+B Problem""]"
3283,1000,65536,1,"[""A+B Problem""]"
3284,1000,65536,1,"[""A+B Problem""]"
3285,1000,65536,5,"[""String Matching""]"
3286,250,65536,4,"[""Queue""]"
3287,1000,65536,3,"[""Array""]"
3288,1000,65536,1,"[""A+B Problem""]"
3289,1000,65536,1,"[""A+B Problem""]"
3290,300,65536,5,"[""Sort""]"
3291,1000,65536,2,"[""Loop Program""]"
3293,1000,65536,2,"[""Prime Number""]"
3294,1000,65536,1,"[""0-1 Knapsack Problem""]"
3296,1000,65536,1,"[""A+B Problem""]"
3297,1000,65536,1,"[""A+B Problem""]"
3298,1000,65536,1,"[""A+B Problem""]"
3299,1000,65536,1,"[""A+B Problem""]"
3300,1000,65536,1,[]
3301,1000,65536,1,"[""A+B Problem""]"
3302,1000,65536,1,"[""A+B Problem""]"
3303,1000,65536,1,[]
3304,1000,65536,1,"[""A+B Problem""]"
3305,1000,65536,1,"[""A+B Problem""]"
3306,1000,65536,1,"[""A+B Problem""]"
3307,1000,65536,1,"[""A+B Problem""]"
3308,1000,65536,1,"[""A+B Problem""]"
3309,1000,65536,1,"[""A+B Problem""]"
3310,1000,65536,1,"[""A+B Problem""]"
3311,1000,65536,1,"[""A+B Problem""]"
3312,1000,65536,1,"[""A+B Problem""]"
3313,1000,65536,1,[]
3314,1000,65536,1,"[""A+B Problem""]"
3315,1000,65536,1,"[""A+B Problem""]"
3316,1000,65536,1,"[""A+B Problem""]"
3318,1000,65536,2,"[""A+B Problem""]"
3319,1000,65536,3,"[""Binary Search on Result""]"
3320,1000,65536,4,"[""A+B Problem""]"
3321,1000,65536,5,"[""String""]"
3322,1000,65536,1,"[""A+B Problem""]"
3323,1000,65536,1,"[""A+B Problem""]"
3324,1000,65536,1,"[""A+B Problem""]"
3325,1000,65536,3,"[""String""]"
3327,1000,65536,7,"[""Derangement""]"
3328,1000,65536,1,"[""A+B Problem""]"
3331,1000,65536,6,"[""Array""]"
3332,1000,65536,2,"[""A+B Problem""]"
3333,1000,65536,2,"[""Simulation""]"
3334,1000,65536,3,"[""String""]"
3335,500,65536,7,"[""Search"",""String""]"
3338,1000,65536,3,"[""Bit Operation""]"
3339,1000,65536,3,"[""Binary Searching""]"
3340,200,65536,4,"[""Queue""]"
3341,1000,65536,3,"[""String""]"
3342,1000,65536,4,"[""String""]"
3343,1000,65536,5,"[""0-1 Knapsack Problem""]"
3345,1000,65536,3,"[""Dynamic Programming""]"
3346,1000,65536,4,"[""Bit Operation""]"
3347,1000,65536,4,"[""Greedy Algorithm""]"
3348,1000,65536,7,"[""String Matching""]"
3349,1000,65536,4,"[""String""]"
3350,1000,65536,1,"[""A+B Problem""]"
3351,1000,65536,1,"[""A+B Problem""]"
3352,1000,65536,2,"[""0-1 Knapsack Problem""]"
3353,100,65536,2,"[""Simulation""]"
3354,1000,65536,2,"[""A+B Problem""]"
3355,1000,65536,3,"[""A+B Problem""]"
3356,1000,65536,2,[]
3357,1000,65536,5,"[""0-1 Knapsack Problem""]"
3358,1000,65536,3,"[""Array""]"
3359,1000,65536,4,"[""Matrix/Determinant"",""Exponentiation Problem"",""Loop Program""]"
3360,1000,65536,2,"[""A+B Problem""]"
3361,1000,65536,1,"[""Partial Greedy Algorithm""]"
3362,1000,65536,4,"[""Search""]"
3363,1000,65536,3,"[""A+B Problem""]"
3364,1000,65536,4,"[""Simulation""]"
3365,1000,65536,3,"[""Greedy Algorithm""]"
3366,1000,65536,7,"[""Simulation""]"
3367,1000,65536,2,"[""A+B Problem""]"
3368,1000,65536,3,"[""A+B Problem""]"
3369,1000,65536,3,[]
3370,2000,65536,2,"[""A+B Problem""]"
3371,2000,102400,10,"[""A+B Problem""]"
3372,140,65536,3,"[""Sort""]"
3373,1000,65536,4,"[""Recurrence""]"
3374,1000,65536,3,"[""Game Theory""]"
3375,1000,65536,1,"[""Pointer""]"
3376,1000,65536,2,"[""String"",""Quick Sort"",""Pointer""]"
3377,1000,65536,3,"[""Search""]"
3378,150,2500,5,"[""Search""]"
3379,1000,65536,3,"[""Input and Output""]"
3380,1000,65536,2,"[""String""]"
3381,1000,65536,5,"[""Sort""]"
3382,1000,65536,2,"[""Pointer""]"
3383,1000,65536,3,"[""Recurrence"",""Deep First Search(DFS)""]"
3384,1000,65536,5,"[""Linked List""]"
3385,1000,65536,1,"[""Input and Output""]"
3386,100,65536,4,"[""Binary Searching""]"
3387,1000,65536,4,"[""Mathematical Computation""]"
3388,1000,65536,2,"[""Loop Program"",""Basic Code""]"
3389,1000,65536,2,"[""Matrix/Determinant""]"
3390,1000,65536,2,"[""String""]"
3391,1000,65536,2,"[""Decision""]"
3392,1000,65536,3,"[""Quick Sort""]"
3393,1000,65536,1,"[""Basic Code""]"
3394,1000,65536,5,"[""Complementation;\ncomplementation""]"
3396,1000,65536,2,"[""String""]"
3397,1000,65536,4,"[""Array""]"
3398,1000,65536,4,"[""Binary Searching""]"
3399,1000,65536,1,"[""Loop Program""]"
3400,1000,65536,1,"[""Recurrence""]"
3401,1000,65536,9,"[""Matrix/Determinant""]"
3402,1000,65536,1,"[""Loop Program""]"
3403,1000,65536,2,"[""Loop Program""]"
3407,1000,65536,1,"[""Binary System""]"
3408,1000,65536,1,"[""Basic Code""]"
3409,1000,65536,1,"[""String""]"
3410,200,65536,2,"[""Prime Number""]"
3411,1000,65536,2,"[""Sort""]"
3412,1000,65536,3,"[""Recurrence""]"
3413,1000,65536,2,"[""String"",""Loop Program""]"
3414,1000,65536,1,"[""Input and Output""]"
3415,1000,65536,1,"[""Basic Code""]"
3416,1000,65536,1,"[""Mathematical Computation""]"
3417,1000,65536,3,"[""High Accuracy""]"
3418,1000,65536,3,"[""High Accuracy""]"
3419,1000,65536,2,[]
3421,1000,65536,3,"[""Sort""]"
3422,1000,65536,3,"[""Recursion""]"
3423,1000,65536,3,"[""String""]"
3424,1000,65536,4,"[""Recurrence"",""Stack""]"
3426,1000,65536,1,"[""Basic Code""]"
3427,1000,65536,1,"[""Basic Code""]"
3428,1000,65536,1,"[""A+B Problem""]"
3429,1000,65536,1,"[""Mathematical Computation""]"
3430,1000,65536,1,"[""String""]"
3431,1000,65536,1,"[""Input and Output""]"
3432,1000,65536,2,"[""Basic Code""]"
3433,1000,65536,6,"[""Stack""]"
3434,1000,65536,3,"[""String""]"
3435,1000,65536,5,"[""Recurrence""]"
3436,1000,65536,4,"[""String""]"
3437,100,65536,3,"[""Sort""]"
3438,1000,65536,3,"[""String""]"
3439,1000,65536,7,"[""High Accuracy""]"
3440,1000,65536,3,"[""Mathematical Computation""]"
3441,1000,65536,2,"[""Simulation""]"
3442,1000,65536,6,"[""High Accuracy""]"
3443,1000,65536,8,"[""Input and Output"",""Sort"",""Simulation""]"
3444,1000,65536,2,"[""Array""]"
3445,1000,65536,2,"[""Loop Program""]"
3446,1000,65536,4,"[""String"",""Simulation""]"
3447,2000,65536,3,"[""Loop Program"",""Array""]"
3448,1000,65536,4,"[""Sort"",""Greedy Algorithm""]"
3449,1000,65536,4,"[""Sort"",""Loop Program"",""Array""]"
3450,1000,65536,7,"[""Sort"",""Array""]"
3451,1000,65536,1,"[""Bit Operation""]"
3452,1000,65536,1,"[""0-1 Knapsack Problem""]"
3453,1000,65536,1,"[""Basic Code""]"
3454,1000,65536,2,"[""Basic Code""]"
3455,1000,65536,1,"[""Loop Program""]"
3456,1000,65536,10,"[""Computing Geometry"",""Convex Closure""]"
3457,1000,65536,2,"[""Array""]"
3458,1000,65536,1,"[""Loop Program""]"
3460,1000,65536,1,"[""Loop Program""]"
3461,1000,65536,5,"[""Loop Program""]"
3462,1000,65536,1,"[""0-1 Knapsack Problem""]"
3463,1000,65536,1,"[""0-1 Knapsack Problem""]"
3464,1000,65536,3,[]
3465,1000,65536,3,[]
3466,1000,65536,4,"[""Binary System""]"
3467,1000,65536,4,"[""0-1 Knapsack Problem""]"
3468,30000,65536,4,[]
3469,1000,65536,4,"[""A+B Problem""]"
3470,1000,65536,4,"[""Greedy Algorithm""]"
3471,1000,128000,1,"[""Convex Closure""]"
3472,1000,128000,2,"[""Basic Code""]"
3473,1000,128000,2,"[""Binary Tree""]"
3474,1000,128000,3,"[""Convex Closure""]"
3475,1000,65536,1,"[""A+B Problem""]"
3476,1000,65536,2,"[""A+B Problem""]"
3477,1000,65536,2,"[""A+B Problem""]"
3478,1000,65536,3,"[""A+B Problem""]"
3479,1000,65536,4,"[""A+B Problem""]"
3480,1000,65536,5,"[""Precision""]"
3481,300,65536,2,"[""Data Type""]"
3482,300,65536,1,"[""Basic Code""]"
3483,10000,65536,8,"[""Recurrence"",""Loop Program"",""Decision""]"
3484,500,65536,2,"[""String Matching""]"
3485,1000,65536,3,"[""Mathematical Computation""]"
3486,1000,65536,6,"[""Mathematical Computation""]"
3487,1000,65536,6,"[""Array""]"
3488,1000,65536,10,"[""Array""]"
3489,1000,65536,2,"[""Greedy Algorithm""]"
3490,1000,65536,6,"[""Dynamic Programming""]"
3495,1000,65536,1,"[""Basic Code""]"
3496,1000,65536,1,"[""A+B Problem""]"
3497,1000,65536,1,"[""A+B Problem""]"
3498,1000,65536,1,"[""A+B Problem""]"
3499,1000,65536,8,"[""Dynamic Programming"",""0-1 Knapsack Problem""]"
3500,1000,65536,6,"[""String Matching""]"
3501,1000,65536,5,"[""Loop Program"",""Array""]"
3502,1000,65536,2,"[""Loop Program""]"
3503,2000,65536,2,"[""Simulation""]"
3504,1000,65536,1,"[""A+B Problem""]"
3505,1000,65536,7,"[""Brute Force""]"
3506,1000,2000,3,"[""Decision""]"
3507,100,65536,1,"[""Decision""]"
3508,1000,4096,5,"[""Partial Greedy Algorithm""]"
3509,1000,65536,5,[]
3510,1000,65536,2,"[""Basic Code""]"
3511,2000,65536,4,"[""Matrix/Determinant""]"
3512,1000,65536,4,[]
3513,1000,65536,5,"[""0-1 Knapsack Problem""]"
3514,1000,65536,2,"[""Array""]"
3515,1000,65536,2,"[""Escape String""]"
3519,1000,65536,5,"[""Matrix/Determinant""]"
3520,1000,65536,2,"[""Mathematical Geometry""]"
3521,1000,65536,6,"[""Deep First Search(DFS)""]"
3523,1000,65536,2,"[""Array""]"
3524,1000,65536,4,"[""Simulation""]"
3525,2000,131072,9,"[""Pruning Algorithm""]"
3526,200,65536,5,"[""Bit Operation""]"
3527,1000,65536,9,"[""Divide and Conquer""]"
3528,1000,65536,5,"[""Precision""]"
3531,1000,65536,4,[]
3532,1000,65536,1,"[""0-1 Knapsack Problem""]"
3533,1000,65536,1,"[""A+B Problem""]"
3534,1000,65536,3,"[""Fractional Knapsack""]"
3535,1000,65536,5,"[""Matrix/Determinant"",""Convolution""]"
3536,1000,65536,2,"[""A+B Problem""]"
3537,1000,65536,2,"[""A+B Problem""]"
3538,1000,65536,5,"[""Queue""]"
3539,1000,65536,2,"[""Brute Force""]"
3540,1500,65536,10,"[""Quick Sort"",""Binary Searching""]"
3541,1000,65536,3,"[""Basic Code""]"
3542,300,65536,1,"[""Divide and Conquer"",""Merge Sort"",""Inverted Order Pair""]"
3543,1000,65536,6,"[""String"",""Simulation""]"
3544,1000,65536,6,"[""Divide and Conquer""]"
3545,1000,65536,3,"[""Fibonacci Sequence""]"
3546,1000,65536,3,"[""Pruning Algorithm""]"
3547,500,65536,2,"[""0-1 Knapsack Problem""]"
3548,1000,65536,2,"[""0-1 Knapsack Problem""]"
3549,1000,65536,3,"[""Recursion""]"
3550,3000,65536,5,"[""Decision""]"
3551,1000,65536,5,"[""Decision""]"
3552,1000,4096,1,"[""A+B Problem""]"
3553,1000,65536,7,"[""Convex Closure"",""Bisection Method""]"
3554,1000,65536,7,"[""Binary System""]"
3555,500,65536,10,"[""0-1 Knapsack Problem""]"
3556,1000,65536,8,"[""Computing Geometry""]"
3557,1000,65536,2,"[""Mathematical Computation""]"
3558,1000,65536,4,"[""Sort""]"
3559,1000,65536,5,"[""Recurrence""]"
3560,1000,65536,9,"[""Divide and Conquer""]"
3561,200,65536,7,"[""Binary Searching""]"
3562,200,65536,7,"[""Divide and Conquer""]"
3563,1000,65536,9,"[""Pruning Algorithm""]"
3564,1000,65536,1,"[""Mathematical Computation""]"
3565,1000,65536,1,"[""Decision""]"
3566,1000,65536,2,"[""Greatest Common Divisor"",""A+B Problem"",""Mathematical Computation""]"
3567,1000,65536,6,"[""Sort"",""Divide and Conquer"",""Binary Searching""]"
3568,1000,65536,1,"[""Basic Code""]"
3569,1000,65536,1,"[""Number Theory"",""Loop Program""]"
3570,100,65536,7,"[""Mathematical Computation""]"
3571,1000,65536,1,"[""Input and Output""]"
3572,1000,65536,1,"[""Number Theory""]"
3573,1000,65536,2,"[""Input and Output"",""Loop Program"",""Basic Code""]"
3574,1000,65536,2,"[""Loop Program""]"
3575,1000,65536,1,"[""Greatest Common Divisor""]"
3576,1000,65536,3,"[""Loop Program""]"
3577,300,65536,4,"[""Mathematical Computation"",""Basic Code""]"
3578,1000,65536,4,[]
3579,1000,65536,4,"[""Brute Force""]"
3580,1000,65536,3,"[""Mathematical Computation""]"
3583,1000,65536,1,"[""Input and Output""]"
3590,1000,65536,1,"[""Loop Program""]"
3591,1000,65536,1,"[""Input and Output""]"
3592,1000,65536,2,[]
3593,1000,65536,3,"[""Loop Program"",""Complementation;\ncomplementation""]"
3594,1000,65536,7,"[""A+B Problem""]"
3595,1000,65536,8,"[""Divide and Conquer""]"
3596,1000,65536,2,"[""Input and Output"",""Loop Program""]"
3597,1000,65536,1,"[""Input and Output""]"
3598,400,65536,5,"[""Simulation""]"
3599,1000,200000,3,"[""Binary System""]"
3600,1000,65536,2,"[""String""]"
3601,1000,65536,1,"[""Loop Program""]"
3602,1000,65536,1,"[""Basic Code""]"
3603,1000,65536,2,"[""Mathematical Computation"",""Basic Code"",""Prime Number""]"
3604,1000,65536,3,"[""Date and Time Calculation""]"
3605,1000,65536,2,"[""String""]"
3606,1000,65536,5,"[""Dynamic Programming""]"
3607,300,65536,2,"[""0-1 Knapsack Problem""]"
3608,1000,65536,9,[]
3609,1000,180000,6,"[""Greedy Algorithm""]"
3610,1500,65536,4,"[""Divide and Conquer"",""Nearest Neighbor""]"
3611,1000,65536,9,"[""Fibonacci Sequence""]"
3612,1000,65536,4,"[""Brute Force"",""Mathematical Computation""]"
3613,1000,65536,3,"[""Greedy Algorithm""]"
3614,1000,65536,1,"[""Input and Output"",""Escape String""]"
3615,200,3000,2,"[""Pruning Algorithm""]"
3616,1000,65536,4,"[""String""]"
3617,1000,65536,2,"[""Loop Program""]"
3618,1000,65536,2,"[""Heap""]"
3619,300,65536,7,"[""Heap""]"
3620,1000,65536,3,"[""Simulation""]"
3621,1000,65536,3,"[""String"",""Basic Code"",""Decision""]"
3622,1000,65536,3,"[""Greedy Algorithm""]"
3623,1000,65536,5,"[""Brute Force""]"
3624,1000,65536,3,"[""Search"",""Loop Program""]"
3625,100,65536,5,"[""0-1 Knapsack Problem""]"
3626,1000,65536,2,"[""Fibonacci Sequence""]"
3627,1000,65536,7,"[""Divide and Conquer""]"
3628,1000,65536,1,"[""Simulation""]"
3629,1000,65536,7,"[""Bisection Method""]"
3630,1000,65536,5,"[""Decision""]"
3631,1000,65536,9,"[""Dynamic Programming""]"
3632,1000,65536,4,"[""Heap""]"
3633,1000,65536,5,"[""A+B Problem""]"
3634,1000,65536,1,[]
3635,1000,65536,5,"[""A+B Problem""]"
3636,1000,65536,5,"[""Brute Force""]"
3637,1000,65536,4,"[""Search""]"
